"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000022452",1286.14150512419,-0.854417912046684,0.168179136083433,-5.08040374058535,3.76633543475577e-07,1.49916525674735e-05,"Down-regulated"
"ENSMUSG00000022450",4003.37603375418,-1.00291786017007,0.164813062407513,-6.08518430226284,1.16357383677056e-09,1.07195154471794e-07,"Down-regulated"
"ENSMUSG00000022354",1968.53259683321,-0.75706721214672,0.158010336052595,-4.79125119950839,1.65744458878807e-06,5.31252698830802e-05,"Down-regulated"
"ENSMUSG00000022148",169.900305854143,0.748118139625953,0.254466025433962,2.93995294008356,0.00328262099379956,0.0246836921546078,"Up-regulated"
"ENSMUSG00000067547",103.687157807184,-0.682479268415887,0.254872448830991,-2.67772868957071,0.00741232323845716,0.0453532626553553,"Down-regulated"
"ENSMUSG00000052496",84.0923752739712,1.5749533866977,0.287020956068537,5.48724179680323,4.08258130742902e-08,2.39206603964881e-06,"Up-regulated"
"ENSMUSG00000035845",318.792761381976,-0.68910313123362,0.196456165738996,-3.50766863763969,0.000452051738150931,0.00530156433981972,"Down-regulated"
"ENSMUSG00000035828",2725.80870880427,-0.640903705164736,0.198337427230638,-3.23138055239295,0.00123193801883481,0.0115824313863237,"Down-regulated"
"ENSMUSG00000005125",231.032677215321,-1.37318068403027,0.208539257631205,-6.58475866668087,4.55624851427329e-11,6.32543270310358e-09,"Down-regulated"
"ENSMUSG00000068397",36.9574739556902,-1.7678751525192,0.437636536519468,-4.03959680007329,5.35431667092467e-05,0.0009646990233174,"Down-regulated"
"ENSMUSG00000052253",582.499427189093,-0.907486830286086,0.159323632372698,-5.69587083078325,1.22743782627441e-08,8.32384688854979e-07,"Down-regulated"
"ENSMUSG00000022615",616.818103810298,-0.583045135214024,0.1643324653671,-3.54796073868646,0.000388226086921438,0.00470756268313347,"Down-regulated"
"ENSMUSG00000022236",279.870964920018,-0.630626002901129,0.208458269221206,-3.02519063051387,0.00248476461495672,0.0197218979366363,"Down-regulated"
"ENSMUSG00000083380",35.9300502755349,1.29090783752155,0.446586862798847,2.89060862523178,0.00384496626814879,0.0279231858680434,"Up-regulated"
"ENSMUSG00000056665",112.019488935389,-0.816957636656474,0.250873197657734,-3.25645642613066,0.00112812244422078,0.0108075458227246,"Down-regulated"
"ENSMUSG00000034634",536.658529221643,-3.09584722529809,0.75901882760963,-4.07874892253702,4.52787046492477e-05,0.000842747732785489,"Down-regulated"
"ENSMUSG00000058600",1953.44473818192,-0.775974191624284,0.1558103033725,-4.98024953952589,6.35023379186619e-07,2.30814453060188e-05,"Down-regulated"
"ENSMUSG00000014313",5566.12988122584,-0.938284271538552,0.140675093137679,-6.6698677826376,2.5603398177683e-11,3.90665183861147e-09,"Down-regulated"
"ENSMUSG00000045996",401.447501973391,-0.81987939639572,0.161926277183845,-5.06328812503273,4.1208632146008e-07,1.61396803121584e-05,"Down-regulated"
"ENSMUSG00000085442",79.813005594743,-0.947937679048192,0.30069939689562,-3.15244290089895,0.00161910483964592,0.0142699444591657,"Down-regulated"
"ENSMUSG00000097536",48.4934212350774,1.61801356469214,0.368812668146281,4.38708782110052,1.14878414110574e-05,0.00027010256980605,"Up-regulated"
"ENSMUSG00000050014",21.9417050716447,3.28100021773323,0.808729018468877,4.05698341818495,4.97106098120622e-05,0.000910201265658859,"Up-regulated"
"ENSMUSG00000115979",80.5279676307217,1.33051356093449,0.43662221537948,3.04728782473449,0.00230916483162121,0.0186055705026118,"Up-regulated"
"ENSMUSG00000016637",189.948195354468,-0.676090869802658,0.226695717612158,-2.98237159891722,0.00286024598526739,0.0221911457585788,"Down-regulated"
"ENSMUSG00000033039",250.749631372881,0.688151404687768,0.193242656978852,3.56107401671195,0.000369340940724885,0.00454630764683876,"Up-regulated"
"ENSMUSG00000033020",524.228419509659,-0.758333460428659,0.187942565041328,-4.03492130833642,5.46206002563473e-05,0.000981696383503037,"Down-regulated"
"ENSMUSG00000068206",351.363205060667,-0.853119601682725,0.209674331079982,-4.06878418206231,4.72590958426609e-05,0.000874054590786992,"Down-regulated"
"ENSMUSG00000051518",343.248690696266,-1.40416384945442,0.187473525501874,-7.48993142202569,6.89096099565651e-14,1.90450559744107e-11,"Down-regulated"
"ENSMUSG00000047888",898.396753701228,0.642942195060133,0.174614541593281,3.68206558969012,0.000231351867719636,0.00313491411503906,"Up-regulated"
"ENSMUSG00000063765",57.2888732857582,-1.32169428509446,0.374526237619145,-3.52897648372099,0.00041717019940213,0.00498833394354482,"Down-regulated"
"ENSMUSG00000022389",8506.04935323772,0.689858222020164,0.128562780377274,5.36592488118055,8.0535456888682e-08,4.25878473828669e-06,"Up-regulated"
"ENSMUSG00000022474",424.710148415462,-0.731153232134894,0.212861880304358,-3.43487162233775,0.000592834602211714,0.00649501963589917,"Down-regulated"
"ENSMUSG00000061848",16.8141840615985,-2.01062340782067,0.656600414681183,-3.06217200425764,0.0021973714594559,0.0179816185129106,"Down-regulated"
"ENSMUSG00000063704",949.974659473936,-0.652878531602699,0.178480731480747,-3.65797767740059,0.000254213181043162,0.00338519515992748,"Down-regulated"
"ENSMUSG00000034259",464.355678537132,-0.597979618731969,0.184255509084916,-3.2453825760856,0.00117292927015124,0.0111565376293347,"Down-regulated"
"ENSMUSG00000068227",67.9114426544462,1.05505271838192,0.359575358755859,2.93416301392964,0.00334448505001628,0.0250716566083104,"Up-regulated"
"ENSMUSG00000068391",359.682857355367,-0.661565440928491,0.178260888602203,-3.71122036985243,0.000206262437531602,0.00286382197626816,"Down-regulated"
"ENSMUSG00000120209",26.4135749255935,2.54485430214115,0.719755162615744,3.53572219321444,0.000406662098906541,0.00488261182359263,"Up-regulated"
"ENSMUSG00000096956",67.9484929535832,-1.33020607057549,0.326691892062028,-4.07174497713867,4.66622517926249e-05,0.000864107034460644,"Down-regulated"
"ENSMUSG00000120954",37.7032194138621,1.12751117909714,0.397799373009802,2.8343714334345,0.00459159294144933,0.0317702661343173,"Up-regulated"
"ENSMUSG00000121083",359.585918901151,-0.644243873806941,0.165363095287926,-3.89593501914801,9.7820614957761e-05,0.0015541694885346,"Down-regulated"
"ENSMUSG00000116097",65.3604424050112,-1.26057983858003,0.308042606253136,-4.09222559798802,4.2725268309937e-05,0.000803388613869008,"Down-regulated"
"ENSMUSG00000120224",185.152689400956,-0.867019701730946,0.214202268098728,-4.04766816629285,5.17304139889746e-05,0.000940132883511787,"Down-regulated"
"ENSMUSG00000120390",29.7738390437981,-1.97377977414385,0.486730310508041,-4.05518154824517,5.0095379030307e-05,0.000914958992563512,"Down-regulated"
"ENSMUSG00000115908",36.7562243386998,1.35511003725966,0.408799765702001,3.31485032759897,0.000916922052041315,0.00913678518251781,"Up-regulated"
"ENSMUSG00000116341",1042.54834274988,1.50689012080648,0.175649324274163,8.57896907393987,9.57272071503089e-18,5.19337826051009e-15,"Up-regulated"
"ENSMUSG00000121506",4630.58668239381,0.794901282601973,0.130254855784368,6.10266141569344,1.04316671836024e-09,9.84181158195764e-08,"Up-regulated"
"ENSMUSG00000121507",2681.20091034987,1.34863588188802,0.167866332331012,8.03398670335323,9.43554257248819e-16,3.63715335794229e-13,"Up-regulated"
"ENSMUSG00000022340",47.4942973226732,-2.26796022421785,0.490187092362127,-4.62672367256538,3.71495631919992e-06,0.000105458682487675,"Down-regulated"
"ENSMUSG00000115987",1324.41119033285,-0.584543229519254,0.15916122852626,-3.67264838888077,0.000240049674303156,0.0032318452474197,"Down-regulated"
"ENSMUSG00000059323",82.085951637253,0.723693924380736,0.270781130473184,2.67261578794689,0.00752623959382851,0.0458432817267923,"Up-regulated"
"ENSMUSG00000063236",212.417515060543,-0.590630059529835,0.199164730858139,-2.96553539868727,0.00302156570112251,0.0231242917398341,"Down-regulated"
"ENSMUSG00000003355",253.413604579673,-0.760225712792221,0.217025487138245,-3.50293287123443,0.000460165416783866,0.00536988649811431,"Down-regulated"
"ENSMUSG00000023004",285.262111218094,-0.679378853500457,0.190926924040379,-3.55831874899308,0.000373236210982223,0.00458270244632658,"Down-regulated"
"ENSMUSG00000072235",76.0286722365812,-1.08121408206735,0.316597720246915,-3.41510381446876,0.000637577062451903,0.00684192586871463,"Down-regulated"
"ENSMUSG00000068220",1999.20313475086,-1.14440419680709,0.181998151968881,-6.28799899574125,3.21583992358415e-10,3.51534501497467e-08,"Down-regulated"
"ENSMUSG00000053559",436.295161934887,-1.10376236912176,0.178816687939868,-6.17259150607315,6.71796227442906e-10,6.74004872574225e-08,"Down-regulated"
"ENSMUSG00000000532",527.391226476625,0.595162219393899,0.154408738819853,3.85445942984009,0.000115985613932799,0.00179026056152544,"Up-regulated"
"ENSMUSG00000037204",1035.34278429601,-0.5994593549818,0.18085586943161,-3.31456953465634,0.000917843485471845,0.0091397494052968,"Down-regulated"
"ENSMUSG00000023020",671.10950284718,-0.830514472160488,0.171911512998812,-4.83105789526864,1.35809502565615e-06,4.48049007563318e-05,"Down-regulated"
"ENSMUSG00000001289",1698.99958807461,-0.831009906570571,0.164208957903108,-5.06068558732899,4.17751609265762e-07,1.62745360971406e-05,"Down-regulated"
"ENSMUSG00000062683",1307.987768767,-0.602077616223133,0.138606257989364,-4.34379821630661,1.40040154292165e-05,0.000319518408110845,"Down-regulated"
"ENSMUSG00000022579",269.005998006833,-0.8227481378593,0.19575933212198,-4.20285525569037,2.63569136187548e-05,0.000541481165059636,"Down-regulated"
"ENSMUSG00000010601",6353.7376245966,0.621489537415725,0.122591755378262,5.06958673932104,3.9868041338581e-07,1.56985771378369e-05,"Up-regulated"
"ENSMUSG00000093458",75.5022633406732,1.46865416407241,0.315167567101136,4.65991528754329,3.1633954765916e-06,9.22525885440789e-05,"Up-regulated"
"ENSMUSG00000075511",282.459384558815,0.879695385236312,0.181344349577302,4.85096661289314,1.22861228784165e-06,4.11824091357083e-05,"Up-regulated"
"ENSMUSG00000023015",27.8656799322527,-1.43029196951723,0.471229751697405,-3.03523273809688,0.00240350136445025,0.01918609699535,"Down-regulated"
"ENSMUSG00000022371",1061.82774843623,-0.667387159635693,0.181734065824811,-3.67232833649936,0.000240350599965983,0.00323292524178302,"Down-regulated"
"ENSMUSG00000022820",1087.0930848158,-1.01270091780781,0.187460053924214,-5.40222248211464,6.58202413124466e-08,3.61099211514875e-06,"Down-regulated"
"ENSMUSG00000039956",1594.83392049717,-0.872574168458471,0.156309137618665,-5.5823618615773,2.37274052573521e-08,1.51437547525939e-06,"Down-regulated"
"ENSMUSG00000071637",142.420222973089,-1.6781756661605,0.314583503362026,-5.33459526079866,9.57579063900747e-08,4.93895004507681e-06,"Down-regulated"
"ENSMUSG00000036208",173.762432938806,0.592342062805906,0.217253162609098,2.72650605262628,0.00640087786595822,0.0407320840491409,"Up-regulated"
"ENSMUSG00000022665",221.834307260266,-0.998458720660488,0.232817809989783,-4.28858393910803,1.79815844295421e-05,0.000396081577028469,"Down-regulated"
"ENSMUSG00000087141",2451.72729682028,0.839043207139858,0.2402535111399,3.49232443329947,0.000478836261885942,0.00551414588373056,"Up-regulated"
"ENSMUSG00000048087",5935.57724552555,0.666299017665718,0.153518223395187,4.34019494839077,1.42356365394139e-05,0.000324297984493521,"Up-regulated"
"ENSMUSG00000051989",381.301389358545,-0.647646421295181,0.18666541624554,-3.46955764126797,0.00052131619202706,0.00589216017037992,"Down-regulated"
"ENSMUSG00000022940",733.166653537939,-0.736369590124176,0.204686929448968,-3.59754084985561,0.000321240055639345,0.00407073307953645,"Down-regulated"
"ENSMUSG00000102101",60.6736829073097,-1.23798989473495,0.321539847489832,-3.85019121082372,0.000118025646747509,0.00181410249061648,"Down-regulated"
"ENSMUSG00000012017",200.235144753833,-0.692959014397816,0.255241986140431,-2.71490997573008,0.00662937886669993,0.0418384927356401,"Down-regulated"
"ENSMUSG00000022724",319.430030130483,0.638237148417374,0.214461627792831,2.97599694167158,0.00292037774361033,0.0225145753623179,"Up-regulated"
"ENSMUSG00000022723",266.502821818424,0.649511986724814,0.233195018999734,2.78527384294411,0.00534825340211895,0.0356096435610174,"Up-regulated"
"ENSMUSG00000004843",882.49678898368,-0.617024826519757,0.171705251270387,-3.59351168327472,0.000326251012959047,0.00412331737517181,"Down-regulated"
"ENSMUSG00000040681",905.896386567543,-0.75125115804415,0.192689812418113,-3.89875909170552,9.66869092906565e-05,0.00154109885450439,"Down-regulated"
"ENSMUSG00000022883",366.018224863845,-0.836985848970064,0.28486198950441,-2.93821527549608,0.00330107717265168,0.0247843046770896,"Down-regulated"
"ENSMUSG00000000157",196.720292592262,1.06143829224398,0.234790091570471,4.52079678978018,6.16073058364536e-06,0.000159721029361482,"Up-regulated"
"ENSMUSG00000022864",274.56806993862,0.599410550548613,0.17631390568142,3.39967825130981,0.000674651895016238,0.0071714811017401,"Up-regulated"
"ENSMUSG00000025612",1382.9581915891,0.705908809598877,0.134970069101398,5.23011371557165,1.69405802187857e-07,8.03060255808325e-06,"Up-regulated"
"ENSMUSG00000039789",243.980169288286,0.654142169205544,0.197948525412878,3.30460743691394,0.000951095148372651,0.00940056797122982,"Up-regulated"
"ENSMUSG00000049871",33.4365646007742,1.57101330388719,0.471196204856617,3.33409583459027,0.000855771673722681,0.00866298788990313,"Up-regulated"
"ENSMUSG00000005580",435.396219776449,0.69119527562229,0.172878793055226,3.99814959028253,6.38396023605713e-05,0.00111324106592577,"Up-regulated"
"ENSMUSG00000014301",308.711034130465,-0.914305770726251,0.201651588997844,-4.53408661578178,5.78532864788074e-06,0.000151057921629513,"Down-regulated"
"ENSMUSG00000099764",809.24189081292,-0.80837202384937,0.153356910311722,-5.27118094780488,1.35548752241234e-07,6.66281249271676e-06,"Down-regulated"
"ENSMUSG00000057880",10770.3061582305,0.682085716747435,0.198391356021125,3.43808183192621,0.000585850624360904,0.00643776440032897,"Up-regulated"
"ENSMUSG00000116270",82.784863640684,1.31682754948784,0.328823802440344,4.00466006327734,6.21067267109684e-05,0.00108949184061567,"Up-regulated"
"ENSMUSG00000071669",55.5846894784145,1.33298453750691,0.336360488455314,3.9629640913784,7.40249193388848e-05,0.0012477756254039,"Up-regulated"
"ENSMUSG00000022528",342.374901566901,-1.41603544706505,0.222271867418898,-6.37073626774531,1.88122893249911e-10,2.18700328597199e-08,"Down-regulated"
"ENSMUSG00000107002",733.357731386532,-1.82513525150217,0.187696705152607,-9.72385343694898,2.38577944970056e-22,3.17699067083762e-19,"Down-regulated"
"ENSMUSG00000023791",213.628375084552,-0.811714063739406,0.20748463435408,-3.91216470687746,9.14724886663321e-05,0.00148193990588242,"Down-regulated"
"ENSMUSG00000061751",1009.2053912097,0.707328897372922,0.136262425694719,5.19093135005254,2.09244770292626e-07,9.44704376784269e-06,"Up-regulated"
"ENSMUSG00000022849",136.03439060729,-0.790339566307341,0.250384193485927,-3.15650742686264,0.00159670821124159,0.0141406178224104,"Down-regulated"
"ENSMUSG00000003955",1019.94471047772,-0.831066739528456,0.165006547175515,-5.03656826807279,4.73952123149568e-07,1.81265031328848e-05,"Down-regulated"
"ENSMUSG00000116908",155.505973290927,2.18907698246375,0.637647152519736,3.43305380383706,0.000596823650231829,0.00653383619476519,"Up-regulated"
"ENSMUSG00000084834",74.2088866174405,2.33166715813968,0.402240906122616,5.79669328168457,6.76352255675575e-09,4.98740252700354e-07,"Up-regulated"
"ENSMUSG00000005732",312.895796041285,-0.775392136411553,0.200686148461668,-3.86370530480161,0.000111679944819561,0.00174401687816303,"Down-regulated"
"ENSMUSG00000022718",257.597671176966,0.584480028627719,0.185931441385308,3.14352443176351,0.00166926480385553,0.0145804358061274,"Up-regulated"
"ENSMUSG00000060636",3520.74881921773,-0.767632306441119,0.160046430527807,-4.79631007020646,1.61615049292969e-06,5.22591002658588e-05,"Down-regulated"
"ENSMUSG00000120450",21.8338680621108,1.65763279770715,0.509496595829971,3.25347178229299,0.00114004047267887,0.0109074545028087,"Up-regulated"
"ENSMUSG00000085826",306.830773534428,0.826071167572672,0.204324481348796,4.04293779247387,5.27856288276433e-05,0.000953395673325918,"Up-regulated"
"ENSMUSG00000097184",81.9952971717301,-1.23187202411203,0.381249384733814,-3.23114494983936,0.00123295397019704,0.0115845476301772,"Down-regulated"
"ENSMUSG00000086324",638.670771974519,-1.63209595352612,0.179954339178387,-9.06950041314779,1.19563955939711e-19,9.72984903669383e-17,"Down-regulated"
"ENSMUSG00000022951",988.506641021625,-0.688302242485307,0.148815530713668,-4.62520436667092,3.74229228309692e-06,0.000106029201862289,"Down-regulated"
"ENSMUSG00000022971",435.682456779635,-1.04371165951125,0.165237789396353,-6.31642231068416,2.67687920051633e-10,3.01622511762794e-08,"Down-regulated"
"ENSMUSG00000022890",4998.45273377292,-0.691518258017449,0.157382402444384,-4.39387280456479,1.11348981079837e-05,0.000262647322843391,"Down-regulated"
"ENSMUSG00000046516",1180.85789275857,-0.861207472531743,0.177973036863805,-4.83897722771784,1.30508997599009e-06,4.34476317461428e-05,"Down-regulated"
"ENSMUSG00000022956",857.024471892092,-0.776871169498393,0.185022894509159,-4.19878400216,2.68352139625562e-05,0.000549636620667581,"Down-regulated"
"ENSMUSG00000039680",120.032182531092,-0.800686604255349,0.255094180927979,-3.13878819713809,0.0016964802083618,0.0147390522491599,"Down-regulated"
"ENSMUSG00000051146",50.5912894948888,-0.979911726869282,0.335907993288837,-2.91720276518304,0.00353186092766272,0.026128635792123,"Down-regulated"
"ENSMUSG00000022540",883.253648456748,-0.704278814464544,0.186127478969801,-3.7838518974343,0.000154419733691778,0.00225656457602028,"Down-regulated"
"ENSMUSG00000022801",119.898964346859,0.960318351997229,0.316211752117142,3.0369470633763,0.00238987422202917,0.0190981328992271,"Up-regulated"
"ENSMUSG00000051483",1947.95362454322,-0.710120937396654,0.186616015302283,-3.80525184961426,0.000141659975833184,0.00210449830223578,"Down-regulated"
"ENSMUSG00000022947",26.5468813827533,-2.04043952852245,0.651538929908858,-3.13172311715569,0.00173783683267672,0.0150448191046387,"Down-regulated"
"ENSMUSG00000023992",38.5251844003516,-1.60056068250182,0.463292354166265,-3.45475306921948,0.000550797029019048,0.00610755100762379,"Down-regulated"
"ENSMUSG00000039218",14427.2600643678,0.87006678086466,0.169099019654601,5.14530943255523,2.67080204951868e-07,1.14727004168181e-05,"Up-regulated"
"ENSMUSG00000055839",1419.58046060216,-0.941972832808223,0.182240689440858,-5.16883927348135,2.35552361396163e-07,1.0392683704009e-05,"Down-regulated"
"ENSMUSG00000072082",304.511548681775,-0.981633472346998,0.211175454033673,-4.64842600594325,3.34477564449293e-06,9.56919407041648e-05,"Down-regulated"
"ENSMUSG00000024132",8454.23364496646,-0.599485201007885,0.137707892958515,-4.35331038859539,1.34097080036761e-05,0.000307876806955875,"Down-regulated"
"ENSMUSG00000037321",1849.00911469236,0.752757437939961,0.224999990518931,3.34558875404319,0.000821080764076747,0.00836965277118733,"Up-regulated"
"ENSMUSG00000043445",594.662161309559,-0.961024092813091,0.150504050513469,-6.3853702909284,1.70983219541824e-10,2.05291983594151e-08,"Down-regulated"
"ENSMUSG00000015474",243.290055886097,-0.704157205200176,0.198259588731347,-3.55169305911528,0.000382761080519718,0.00466446281818039,"Down-regulated"
"ENSMUSG00000002661",193.702129320415,-0.872144011523054,0.234112742569125,-3.72531628117398,0.00019507048257604,0.00273696592794428,"Down-regulated"
"ENSMUSG00000091390",14.9420178302113,2.14491479714377,0.659550993884848,3.25208333704407,0.00114562426607055,0.0109537234003926,"Up-regulated"
"ENSMUSG00000092471",1001.26256137764,-0.732567504245044,0.23031309104539,-3.1807462655289,0.00146896227488924,0.0132496055434591,"Down-regulated"
"ENSMUSG00000024164",116313.736471617,0.663943839148593,0.127730204579667,5.19801750363975,2.01425165920193e-07,9.22023696999685e-06,"Up-regulated"
"ENSMUSG00000005823",870.313091135496,0.606707242620775,0.166412455090102,3.64580428966257,0.000266556790240907,0.00350810769402408,"Up-regulated"
"ENSMUSG00000090231",166.002817730359,0.902035507170689,0.257012760189931,3.50969152856103,0.000448626827001606,0.00526983621645512,"Up-regulated"
"ENSMUSG00000024371",789.713413132344,0.652227731867197,0.153650544856256,4.24487744236359,2.18712928424419e-05,0.000467012678653191,"Up-regulated"
"ENSMUSG00000056515",84.2616816436098,-0.771547390925973,0.273712137838297,-2.81882782772968,0.00481993640115791,0.0329378611289188,"Down-regulated"
"ENSMUSG00000034647",415.204291902388,0.618323731065801,0.224713548986125,2.75160858726849,0.00593033551735094,0.0385906506699941,"Up-regulated"
"ENSMUSG00000049672",261.740673965501,0.907902818637397,0.19912651586027,4.55942702916816,5.12933757253112e-06,0.000135621907513422,"Up-regulated"
"ENSMUSG00000034345",1396.63659529283,-0.697750133743346,0.139073842768759,-5.01711982535428,5.2451856332383e-07,1.9500375420222e-05,"Down-regulated"
"ENSMUSG00000024063",248.88915896959,-0.919647122359984,0.194689263314332,-4.723666352752,2.31630319575511e-06,7.06858525237934e-05,"Down-regulated"
"ENSMUSG00000023827",31.4734049196438,-1.4663785492541,0.436455200372075,-3.35974585250451,0.000780142033441754,0.00804188635176271,"Down-regulated"
"ENSMUSG00000024066",6315.83858659259,0.934339748034666,0.138529743197763,6.7446869276356,1.53357336210025e-11,2.4417155008744e-09,"Up-regulated"
"ENSMUSG00000024067",294.081334919663,-0.622887978113364,0.18226448067189,-3.41749514670759,0.000632002208995538,0.00680703555688724,"Down-regulated"
"ENSMUSG00000073460",774.134789703604,-0.717558217255247,0.170831508273103,-4.2003856578267,2.66460711224612e-05,0.000546654971711221,"Down-regulated"
"ENSMUSG00000024073",2559.47045233641,0.596381149294374,0.14441480397833,4.12963998748955,3.63331722983969e-05,0.000706337669322614,"Up-regulated"
"ENSMUSG00000023886",225.305292996325,-0.985197878593225,0.260379584519733,-3.78369863524596,0.000154514900993197,0.00225656457602028,"Down-regulated"
"ENSMUSG00000119584",119864.35305593,-1.28225996712955,0.198565700404338,-6.45761057684429,1.06369027412379e-10,1.38825268234922e-08,"Down-regulated"
"ENSMUSG00000116564",908.86312036592,0.697289228951301,0.141770643209338,4.91843172300268,8.72403358015578e-07,3.04261056862195e-05,"Up-regulated"
"ENSMUSG00000097379",115.231617577342,1.30817815606072,0.292533934057148,4.47188515163906,7.753306604495e-06,0.00019380620331509,"Up-regulated"
"ENSMUSG00000024208",475.125428964961,-1.00382090426018,0.194782173360813,-5.1535563390635,2.55592237810761e-07,1.1109540354457e-05,"Down-regulated"
"ENSMUSG00000024217",383.31919242567,-0.751481554933472,0.188803168887204,-3.98023804029702,6.8846294188262e-05,0.00117673339238,"Down-regulated"
"ENSMUSG00000024254",3214.21991353385,0.756856348648172,0.127594801350861,5.93171775523175,2.99781636116331e-09,2.38652250316957e-07,"Up-regulated"
"ENSMUSG00000062619",844.384509964056,-0.663674008417089,0.185522425706916,-3.57732498315619,0.000347128490701937,0.00432008337451315,"Down-regulated"
"ENSMUSG00000036430",250.6815928999,-0.941265100631491,0.204533820101933,-4.60200225157088,4.18448679720547e-06,0.00011586836031279,"Down-regulated"
"ENSMUSG00000023977",2411.45422648111,0.664145528068032,0.130308165972609,5.0967299179672,3.45570796347727e-07,1.40608917358375e-05,"Up-regulated"
"ENSMUSG00000023067",206.271141238636,-2.63091833587752,0.334377939851614,-7.86809780885975,3.60074027864236e-15,1.35240111798855e-12,"Down-regulated"
"ENSMUSG00000090083",123.913002940327,-0.652520676558773,0.239311291024834,-2.72666063420743,0.00639788029500103,0.0407320840491409,"Down-regulated"
"ENSMUSG00000041119",433.83423495814,-0.836830429672331,0.189582491001276,-4.41407023007573,1.01445025387373e-05,0.000242805021548078,"Down-regulated"
"ENSMUSG00000024038",1661.82036922252,-0.90780407605383,0.191156438663652,-4.74901124126481,2.04413581471673e-06,6.38432865969523e-05,"Down-regulated"
"ENSMUSG00000024042",429.722826117494,1.12079589438483,0.158353340037226,7.07781657223871,1.46443379630194e-12,3.15456268356336e-10,"Up-regulated"
"ENSMUSG00000024298",2646.86697562364,0.656202511361896,0.145685452905207,4.50424183249693,6.66103193979338e-06,0.000171477672854294,"Up-regulated"
"ENSMUSG00000024292",3252.59557031019,0.8477786273972,0.216695132293493,3.9123104355153,9.14172916566378e-05,0.00148193990588242,"Up-regulated"
"ENSMUSG00000090115",133.962370944511,0.6298780939579,0.218748435393853,2.87946331055494,0.00398352645083632,0.0285892677373104,"Up-regulated"
"ENSMUSG00000036315",197.542210099199,-0.86179459647473,0.212959055406154,-4.04676192252601,5.19310109995433e-05,0.000942608982802118,"Down-regulated"
"ENSMUSG00000008668",7368.7082668434,-0.801503867201756,0.184954970092296,-4.33350813336776,1.46751856354187e-05,0.000333257419847536,"Down-regulated"
"ENSMUSG00000097305",16.6724322605891,1.5682495088569,0.593426869996083,2.64270053842902,0.00822477432633233,0.0489185665599346,"Up-regulated"
"ENSMUSG00000097006",157.876676014729,1.25539785100048,0.244812443274116,5.12799853721004,2.92838717458255e-07,1.2220802089255e-05,"Up-regulated"
"ENSMUSG00000117485",697.550047164182,-0.798326067449871,0.185366151739175,-4.30675212254059,1.65669080010511e-05,0.000368802535561393,"Down-regulated"
"ENSMUSG00000023904",819.169057054283,-0.695324008159889,0.181665126279942,-3.82750405869538,0.000129449250259437,0.00195885601012421,"Down-regulated"
"ENSMUSG00000023905",178.46225557203,-0.968719668468266,0.250840817833115,-3.86189008964545,0.000112513185136079,0.00175515775918348,"Down-regulated"
"ENSMUSG00000055413",234.421903329161,1.05544015499193,0.281549921111597,3.74867856764056,0.000177768745499679,0.00253947868944132,"Up-regulated"
"ENSMUSG00000040888",753.617159496589,-0.744808017126104,0.143036102391039,-5.20713305714882,1.91780579072005e-07,8.97508601356783e-06,"Down-regulated"
"ENSMUSG00000044533",7600.29549745849,-0.684248208971224,0.144159610028208,-4.74646268006228,2.07004897287747e-06,6.4515058201509e-05,"Down-regulated"
"ENSMUSG00000023939",742.492191779722,-0.605959091262992,0.196263353390602,-3.0874795563949,0.00201861655931577,0.016848259464876,"Down-regulated"
"ENSMUSG00000067235",78916.6630319348,-0.657932321604573,0.118776585848865,-5.53924257800898,3.03782617953923e-08,1.84639327294152e-06,"Down-regulated"
"ENSMUSG00000024155",246.896722956806,0.716387151841429,0.254139039533894,2.81887880411969,0.00481917103106124,0.0329378611289188,"Up-regulated"
"ENSMUSG00000046070",3634.64569104829,0.695374706465593,0.182146188667928,3.81767365845537,0.000134715958757574,0.00201564797127777,"Up-regulated"
"ENSMUSG00000038880",366.429698584349,-3.46434856506482,0.213098790775287,-16.2570071489424,1.99235192139929e-59,2.91839709446567e-55,"Down-regulated"
"ENSMUSG00000092203",337.836095096481,-0.66770677552524,0.190195785726812,-3.5106286554861,0.000447048420400525,0.00525550984111307,"Down-regulated"
"ENSMUSG00000090877",352.613191417981,-1.89311959790372,0.251695477493748,-7.52146846957448,5.41643910293488e-14,1.52576923038058e-11,"Down-regulated"
"ENSMUSG00000007050",320.009550211771,-1.53532545217948,0.181832814472031,-8.44361044862801,3.07683371795344e-17,1.60962358216364e-14,"Down-regulated"
"ENSMUSG00000024387",1614.25097623926,-0.62178508996073,0.151376942986029,-4.10752838375204,3.9991564516526e-05,0.000761763897318691,"Down-regulated"
"ENSMUSG00000061544",173.533653619931,0.660496728721387,0.205794637124635,3.20949436753967,0.00132968651779712,0.0122807365149384,"Up-regulated"
"ENSMUSG00000120725",248.012495581495,0.924252630778517,0.198940587506123,4.64587263144617,3.38641901655232e-06,9.65063536078956e-05,"Up-regulated"
"ENSMUSG00000057411",472.509631809495,-0.702999383877329,0.174767041575096,-4.02249404430901,5.75851107682169e-05,0.00102741376678787,"Down-regulated"
"ENSMUSG00000025736",326.008738573301,0.773863276192524,0.183355065265512,4.2205721182118,2.4368308175445e-05,0.000510653759876851,"Up-regulated"
