"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","7/1348","24/28928",0.291666666666667,6.25914935707221,5.69825216621656,8.07647174361014e-05,0.00216370647882473,0.00175214855541735,"Dut/Uck1/Upp2/Cda/Nt5m/Nme1/Tymp",7
"BP","GO:0042537","benzene-containing compound metabolic process","8/1348","32/28928",0.25,5.36498516320475,5.46183290663067,8.40760025434688e-05,0.00224148255324626,0.00181513086737944,"Ugt1a6b/Ugt1a1/Hao2/Gstm5/Gstm6/Gstm3/Ugt2b1/Afmid",8
"BP","GO:0097006","regulation of plasma lipoprotein particle levels","12/1348","70/28928",0.171428571428571,3.67884696905468,4.96093256242224,8.66142635439338e-05,0.00229691163920583,0.00186001680447055,"Apoa2/Pltp/Mfsd2a/Cnpy2/Ces1d/Apoa1/Apoc3/Anxa2/Gpld1/Gpihbp1/Trem2/Vldlr",12
"BP","GO:1902903","regulation of supramolecular fiber organization","37/1348","406/28928",0.0911330049261084,1.95570887722735,4.28744105239301,8.69915551629304e-05,0.00229691163920583,0.00186001680447055,"Abl1/Prex1/Fmn1/Gm14137/Pfdn4/Gsn/Rhoc/S100a10/Asap3/Wnt4/Stmn1/Akap9/Baiap2l1/Eln/Epha1/Tmsb10/Ppp1r9a/Brk1/Nox4/Cib1/Ccn2/Carmil2/Atxn7/Apoa1/Pfn1/Aebp1/Dbn1/Itgb1bp1/Pick1/Chadl/Pfdn5/Trem2/Hspa1b/Pfdn1/Svil/Efemp2/Gda",37
"BP","GO:0050796","regulation of insulin secretion","25/1348","232/28928",0.107758620689655,2.31249360482963,4.43741471852259,9.06947963774988e-05,0.00238323359667571,0.00192991948977553,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Slc16a1/Nr0b2/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Uqcc2",25
"BP","GO:0007007","inner mitochondrial membrane organization","9/1348","41/28928",0.219512195121951,4.7107186798871,5.25651915233598,9.14789937693117e-05,0.00239239349419552,0.00193733708609194,"Romo1/Timm10/Micos10/Chchd6/Bax/Chchd10/Timm13/Ndufa13/Uqcc3",9
"BP","GO:0071333","cellular response to glucose stimulus","22/1348","192/28928",0.114583333333333,2.45895153313551,4.48412628051844,9.56187772553318e-05,0.00248880722600134,0.00201541199253568,"Mpc2/Ptpmt1/Ogt/Hcfc1/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Apoc3/Nr1d1/Ern1/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",22
"BP","GO:0030073","insulin secretion","28/1348","275/28928",0.101818181818182,2.18501213919612,4.36519459970392,9.61034515609934e-05,0.00248962337723102,0.00201607290389869,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Slc16a1/Nr0b2/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Acvr2b/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Uqcc2/Rab11fip2/Anxa1",28
"BP","GO:0000082","G1/S transition of mitotic cell cycle","25/1348","233/28928",0.107296137339056,2.30256873957285,4.4134174747558,9.71870140100824e-05,0.00250443658752182,0.00202806849815611,"Hacd1/Fhl1/Ccna2/Lsm10/Bcl7c/Ccnd1/Taf10/Cdk1/Tjp3/Ube2e2/Rps27l/Ppp2r3d/Rpl26/Tert/Inhba/Ccnb1/Klf11/Acvr1b/Ccnf/Cdkn1a/Rpl17/Cables1/Smarca2/Anxa1/Cdk2ap2",25
"BP","GO:0031647","regulation of protein stability","34/1348","363/28928",0.09366391184573,2.01002198952024,4.28121009041962,9.75872960177841e-05,0.00250443658752182,0.00202806849815611,"Apoa2/Serf2/Dnlz/Dpm2/Gsn/Ctnnd1/Hdac8/Hcfc1/Dpm3/Efna1/Per3/Ubr4/Ncor2/Tomm7/Isoc2b/Trim21/Cd81/Bag3/Ifi30/Dad1/Usp2/Apoa1/Crtap/Ip6k2/Usp28/Nr1d1/Pfn1/Serf1/Tert/Taf9/Gpihbp1/Hspa1b/Dsg1c/A1cf",34
"BP","GO:0002040","sprouting angiogenesis","18/1348","141/28928",0.127659574468085,2.73956689184923,4.57774923581327,0.000101953044230687,0.0025890239596794,0.00209656653307116,"Abl1/Srpx2/S100a1/Epha2/Adamts9/Cib1/E2f8/Rspo3/Klf2/Pik3cb/Ramp2/Rnf213/Gpld1/Itgb1bp1/Robo1/Jmjd8/Anxa1/Vegfb",18
"BP","GO:0006650","glycerophospholipid metabolic process","28/1348","276/28928",0.101449275362319,2.17709542854685,4.34398438855543,0.000102297559950916,0.0025890239596794,0.00209656653307116,"Pgap1/Hycc2/Lpgat1/Apoa2/Dbi/Dpm1/Gpcpd1/Ptpmt1/Dpm2/Dnajc19/Mtmr11/Fabp5/Dpm3/Mfsd2a/Itpkc/Dgkh/Atm/Pik3cb/Apoa1/Ip6k2/Pigyl/Gpld1/Pigp/Pigx/Pgp/Agpat4/Pdgfrb/Chka",28
"BP","GO:0090276","regulation of peptide hormone secretion","28/1348","276/28928",0.101449275362319,2.17709542854685,4.34398438855543,0.000102297559950916,0.0025890239596794,0.00209656653307116,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Anxa5/Slc16a1/Nr0b2/Chd7/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Uqcc2",28
"BP","GO:1990748","cellular detoxification","15/1348","105/28928",0.142857142857143,3.06570580754557,4.68805871311424,0.000106019878594731,0.00267001319201015,0.00216215082919517,"Mgst3/Gstm5/Gstm6/Gstm3/Txn1/Sod3/Fabp1/Aqp8/Gstt1/Gpx4/Gpx3/Txndc17/Gpx6/Fbln5/Rdh11",15
"BP","GO:1903715","regulation of aerobic respiration","8/1348","33/28928",0.242424242424242,5.20240985522885,5.34002806845241,0.000106469936098001,0.00267001319201015,0.00216215082919517,"Ak4/Iscu/Nupr1/Cox7a1/Ppif/Cox7a2/Apoc3/Uqcc2",8
"BP","GO:0002082","regulation of oxidative phosphorylation","7/1348","25/28928",0.28,6.00878338278932,5.53898648940056,0.000107674901859061,0.00268795709549982,0.00217668162849058,"Ak4/Nupr1/Cox7a1/Ppif/Cox7a2/Apoc3/Uqcc2",7
"BP","GO:0042454","ribonucleoside catabolic process","6/1348","18/28928",0.333333333333333,7.15331355093966,5.77325533346481,0.000115822897524611,0.00285980715644209,0.00231584414382026,"Upp2/Cda/Urad/Pnp/Ahcyl/Xdh",6
"BP","GO:0046322","negative regulation of fatty acid oxidation","6/1348","18/28928",0.333333333333333,7.15331355093966,5.77325533346481,0.000115822897524611,0.00285980715644209,0.00231584414382026,"Fmo2/Dbi/Mfsd2a/Acacb/Acadvl/Plin5",6
"BP","GO:0019369","arachidonate metabolic process","13/1348","83/28928",0.156626506024096,3.36119552393551,4.76250274261325,0.00011664180681774,0.00285980715644209,0.00231584414382026,"Mgst3/Cyp4a12a/Cyp2b13/Cyp2b9/Cyp2a4/Cyp2g1/Cyp2a5/Gpx4/Cyp1a2/Cyp4f14/Cyp2c55/Cyp2c50/Cyp2c23",13
"BP","GO:0031397","negative regulation of protein ubiquitination","13/1348","83/28928",0.156626506024096,3.36119552393551,4.76250274261325,0.00011664180681774,0.00285980715644209,0.00231584414382026,"Psen2/Per2/Abl1/Bex3/Ogt/Hdac8/Mad2l2/Svbp/Cdk5/Ttc36/Vps28/Hspa1b/Ubxn1",13
"BP","GO:0042326","negative regulation of phosphorylation","32/1348","337/28928",0.0949554896142433,2.03773917178103,4.23631261602194,0.000119839476825499,0.00292048610042741,0.00236498136510633,"Psen2/Zgpat/Abl1/Trib3/Ogt/Fabp4/Ephb2/Jun/Dynll1/Prkag2/Hspb1/Hnf1a/Epha1/Nlrp12/Cib1/Bax/Cdkn1c/Akt1s1/Adarb1/Gadd45b/Atxn7/Ttc36/Cox11/Igfbp3/Srcin1/Ccnb1/Itgb1bp1/Xdh/Cdkn1a/Spry4/Gstp2/Gstp3",32
"BP","GO:0071331","cellular response to hexose stimulus","22/1348","195/28928",0.112820512820513,2.42112150954881,4.40207608965398,0.000120180236470611,0.00292048610042741,0.00236498136510633,"Mpc2/Ptpmt1/Ogt/Hcfc1/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Apoc3/Nr1d1/Ern1/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",22
"BP","GO:0000086","G2/M transition of mitotic cell cycle","18/1348","143/28928",0.125874125874126,2.70125127098421,4.50871597024189,0.000122363461064115,0.002960441093234,0.00239733653139756,"Hacd1/Fhl1/Ube2a/Ccna2/Abcb1a/Wee1/Blm/Ccnd1/Cdk1/Atm/Rab11a/Arpp19/Ccdc57/Mrnip/Ccnb1/Rad51b/Cdkn1a/Fbxl15",18
"BP","GO:0071322","cellular response to carbohydrate stimulus","23/1348","209/28928",0.110047846889952,2.36162026322888,4.3676115424296,0.000124253806520252,0.00299299081319834,0.00242369497944627,"Mpc2/Ptpmt1/Ogt/Hcfc1/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Apoc3/Nr1d1/Ern1/Map2k6/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",23
"BP","GO:0043542","endothelial cell migration","25/1348","237/28928",0.105485232067511,2.26370681991762,4.31864168622504,0.000127504233005317,0.00305787444395285,0.00247623711536412,"Sox18/Abl1/Srpx2/Efna1/Rab13/Svbp/Epha2/Hspb1/Atoh8/Adamts9/Cib1/Rras/Bsg/Pik3cb/Apoa1/Sparc/Tns3/Gpld1/Rhob/Itgb1bp1/Robo1/Itgb2l/Smoc2/Csnk2b/Anxa1",25
"BP","GO:0009223","pyrimidine deoxyribonucleotide catabolic process","5/1348","12/28928",0.416666666666667,8.94164193867458,6.08318928599648,0.000131206049853596,0.0031194096354803,0.00252606771761879,"Dut/Upp2/Cda/Nt5m/Tymp",5
"BP","GO:0046054","dGMP metabolic process","5/1348","12/28928",0.416666666666667,8.94164193867458,6.08318928599648,0.000131206049853596,0.0031194096354803,0.00252606771761879,"Urad/Pnp/Guk1/Xdh/Gda",5
"BP","GO:0018208","peptidyl-proline modification","8/1348","34/28928",0.235294117647059,5.04939780066329,5.22306679604468,0.000133574891294057,0.00316204009908172,0.00256058945425313,"Ppil3/P4ha1/Ppif/Crtap/Nktr/Fkbp11/Ppic/Fkbp2",8
"BP","GO:0046879","hormone secretion","37/1348","415/28928",0.0891566265060241,1.91329591362483,4.14298745995716,0.000135855169692291,0.00320221713283289,0.00259312442715126,"Inhbb/Mpc2/Per2/Cry2/Ptpmt1/Hcfc1/Anxa5/P2ry1/Slc16a1/Nr0b2/Chd7/Spp1/Dynll1/Hnf1a/Itpr1/Fzd4/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Acvr2b/Nr1d1/Igfbp3/Gck/Gpld1/Chrm3/Inhba/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Uqcc2/Rab11fip2/Anxa1",37
"BP","GO:0002791","regulation of peptide secretion","28/1348","281/28928",0.099644128113879,2.13835707572574,4.23927519779667,0.000138962570488251,0.00324672321639369,0.0026291650226671,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Anxa5/Slc16a1/Nr0b2/Chd7/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Uqcc2",28
"BP","GO:0090087","regulation of peptide transport","28/1348","281/28928",0.099644128113879,2.13835707572574,4.23927519779667,0.000138962570488251,0.00324672321639369,0.0026291650226671,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Anxa5/Slc16a1/Nr0b2/Chd7/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Uqcc2",28
"BP","GO:0071326","cellular response to monosaccharide stimulus","22/1348","197/28928",0.111675126903553,2.39654159574628,4.34821620860556,0.000139516875285672,0.00324672321639369,0.0026291650226671,"Mpc2/Ptpmt1/Ogt/Hcfc1/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Apoc3/Nr1d1/Ern1/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",22
"BP","GO:0006783","heme biosynthetic process","7/1348","26/28928",0.269230769230769,5.77767632960511,5.38814113724647,0.00014144022320913,0.00326382229354851,0.00264301168977699,"Atp5if1/Slc6a9/Srrd/Hnf1a/Snx3/Alas1/Fxn",7
"BP","GO:0046037","GMP metabolic process","7/1348","26/28928",0.269230769230769,5.77767632960511,5.38814113724647,0.00014144022320913,0.00326382229354851,0.00264301168977699,"Urad/Ppat/Aprt/Pnp/Guk1/Xdh/Gda",7
"BP","GO:1901617","organic hydroxy compound biosynthetic process","26/1348","253/28928",0.102766798418972,2.20536939515136,4.25724084890632,0.00014450584012017,0.00332061118803335,0.00268899878664486,"Insig2/Per2/Opn3/Pltp/Nsdhl/P2ry1/Pmvk/Fdps/Wnt4/Por/Hnf1a/Aqp8/Itpkc/Pcbd1/Pdxk/Hand2/Mvd/Ces1d/Apoa1/Ip6k2/Nr1d1/Ddc/Inhba/Hmgcs1/Pcbd2/Pgp",26
"BP","GO:0032507","maintenance of protein location in cell","12/1348","74/28928",0.162162162162162,3.47999037613281,4.7223954809028,0.000150521242334166,0.00344442776208015,0.00278926424939408,"Insig2/Gsn/Txn1/Cdk5/Tmsb10/Cd4/Ank3/Arl2bp/Vps13c/Pfn1/Dbn1/Vps13a",12
"BP","GO:0009749","response to glucose","26/1348","254/28928",0.102362204724409,2.19668683847753,4.23499347355772,0.000153995982589945,0.00350931923810779,0.00284181273833814,"Mpc2/Apoa2/Ptpmt1/Ogt/Hcfc1/Nr0b2/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Col6a2/Apoc3/Acvr2b/Nr1d1/Ern1/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",26
"BP","GO:0006457","protein folding","21/1348","185/28928",0.113513513513514,2.43599326329297,4.33183326722946,0.000155752582857994,0.00353468258287646,0.00286235172933895,"Hspe1/Ppil3/Dnlz/Pfdn4/Hspb1/Pdcd5/Tbcb/Wdr83os/Ppif/Clpx/Crtap/Nktr/Unc45b/Sdf2/Fkbp11/Pfdn5/Tbcc/Hspa1b/Pfdn1/Ppic/Fkbp2",21
"BP","GO:0030150","protein import into mitochondrial matrix","6/1348","19/28928",0.315789473684211,6.7768233640481,5.56863647032756,0.000162617368266028,0.00367528636426759,0.00297621131004534,"Tomm40l/Dnlz/Romo1/Dnajc19/Tomm7/Pam16",6
"BP","GO:0001666","response to hypoxia","32/1348","343/28928",0.0932944606413994,2.00209358860119,4.12748741976248,0.0001657454592858,0.0037306314032689,0.00302102918672348,"Chrna4/Ogt/Ccna2/Postn/Ptprd/Ak4/Abcb1a/Sod3/Cldn3/Chchd2/Fabp1/Itpr1/Fzd4/Cpeb1/Ucp2/Bbc3/Ddit4/Atm/Pik3cb/Higd1a/Tert/Inhba/Acot2/Ndrg1/Abat/Fam162a/Trem2/Angptl4/Adrb2/Vldlr/Vegfb/ND4",32
"BP","GO:0046596","regulation of viral entry into host cell","10/1348","54/28928",0.185185185185185,3.97406308385537,4.83607573043127,0.00017151431345915,0.00384472085517408,0.00311341772014998,"Apcs/Gsn/Cd4/Ifitm2/Ifitm1/Ifitm3/Trim21/Snx3/Bsg/Lgals1",10
"BP","GO:0050807","regulation of synapse organization","35/1348","390/28928",0.0897435897435897,1.92589210986837,4.06986902252553,0.000179318660101806,0.00400332553365496,0.00324185425301725,"Psen2/Ngef/Lrp4/Abl1/Srpx2/Cdkl5/Ogt/Efna1/Ntrk1/Ptprd/Ephb2/Sigmar1/Cdk5/Ppp1r9a/Lrfn3/Lin7a/Abhd17a/Gpm6a/Lrtm1/Nedd8/Nectin1/Sparc/Srcin1/Ntrk2/Dbn1/Dock4/Rhob/Tuba1a/Chmp2b/Robo1/Kalrn/Trem2/Thbs2/Vldlr/Lrfn4",35
"BP","GO:0007623","circadian rhythm","26/1348","257/28928",0.101167315175097,2.17104457966262,4.16886740822211,0.000185881527099467,0.00413304189000111,0.00334689730234498,"Per2/Npas2/Cry2/Ogt/Ciart/Rorc/Ntrk1/Nr0b2/Per3/Abcb1a/Srrd/Bmal1/Atf5/Ppp1ccb/Cdk1/Mtnr1a/Nr2f6/Ces1d/Usp2/Kmt2a/Nr1d1/Ntrk2/Nampt/Ahcyl/Rogdi/Sik1",26
"BP","GO:0044839","cell cycle G2/M phase transition","19/1348","161/28928",0.118012422360248,2.53253958014634,4.31098849634516,0.000189874571542,0.00419002235350421,0.00339303952994888,"Hacd1/Fhl1/Ube2a/Ccna2/Abcb1a/Wee1/Blm/Ccnd1/Atf5/Cdk1/Atm/Rab11a/Arpp19/Ccdc57/Mrnip/Ccnb1/Rad51b/Cdkn1a/Fbxl15",19
"BP","GO:1903578","regulation of ATP metabolic process","13/1348","87/28928",0.149425287356322,3.20665779869709,4.55710433023599,0.000189970059363174,0.00419002235350421,0.00339303952994888,"Hdac4/Ogt/Atp5if1/Prkag2/Fis1/Hnf1a/Nupr1/Ddit4/Sik2/Gck/Trem2/Antkmt/Jmjd8",13
"BP","GO:0016072","rRNA metabolic process","26/1348","258/28928",0.10077519379845,2.16262967819106,4.14702758682987,0.000197743454720361,0.00434402821329688,0.00351775198397273,"Rpl35/Rps21/Pin4/Rps8/Chd7/Pop5/Rps17/Rps16/Rps19/Rps15/Trir/Imp3/Rps25/Cavin1/Rpl27/Rpl26/Slfn9/Nol7/Exosc4/Rpl35a/Gtf2h5/Riok2/Rps28/Tsr3/Rps14/Trmt112",26
"BP","GO:1900542","regulation of purine nucleotide metabolic process","14/1348","99/28928",0.141414141414141,3.03473908221683,4.48343675755087,0.000198664080926868,0.00434686506952335,0.00352004924267569,"Hdac4/Ogt/Atp5if1/Prkag2/Fis1/Hnf1a/Nupr1/Ddit4/Sik2/Me1/Gck/Trem2/Antkmt/Jmjd8",14
"BP","GO:0062013","positive regulation of small molecule metabolic process","22/1348","202/28928",0.108910891089109,2.33722125921791,4.21639113974744,0.000200395488960359,0.00436238257467142,0.00353261516808885,"Lpgat1/Slc45a3/Mtln/P2ry1/Fdps/Wnt4/Prkag2/Por/Hnf1a/Fabp1/Gdf15/Ces1d/Apoa1/Arpp19/Elovl5/Nr1d1/Gck/Gpld1/Ppp1r3g/Trem2/Plin5/Anxa1",22
"BP","GO:0033013","tetrapyrrole metabolic process","10/1348","55/28928",0.181818181818182,3.90180739142163,4.7621545399911,0.000200961906662759,0.00436238257467142,0.00353261516808885,"Atp5if1/Slc6a9/Srrd/Hnf1a/Cyp2a5/Blvrb/Snx3/Alas1/Cyp1a2/Fxn",10
"BP","GO:0030072","peptide hormone secretion","31/1348","332/28928",0.0933734939759036,2.00378963926924,4.06685435452816,0.000204864176821945,0.00442958290986663,0.00358703334883017,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Anxa5/Slc16a1/Nr0b2/Chd7/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Acvr2b/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Uqcc2/Rab11fip2/Anxa1",31
"BP","GO:0046474","glycerophospholipid biosynthetic process","19/1348","162/28928",0.117283950617284,2.51690661977507,4.28031891951628,0.000205875436175321,0.00443399174696025,0.00359060358241788,"Pgap1/Hycc2/Apoa2/Dpm1/Ptpmt1/Dpm2/Fabp5/Dpm3/Itpkc/Dgkh/Atm/Pik3cb/Apoa1/Ip6k2/Pigyl/Pigp/Pigx/Agpat4/Chka",19
"BP","GO:0006605","protein targeting","29/1348","303/28928",0.0957095709570957,2.05392171264604,4.07714757576292,0.000213460565215543,0.00457939618813969,0.00370835069093613,"Tomm40l/Dnlz/Srp14/Romo1/Timm10/Ogt/Dnajc19/Atp5if1/Tomm5/Sec61b/Tomm7/Cdk5/Fis1/Cib1/Pdcd5/Bag3/Ank3/Timm13/Get3/Ndufa13/Large1/Vps13c/Sec61g/Itgb1bp1/Micall1/Pick1/Pam16/Rhod/Vps13a",29
"BP","GO:0006364","rRNA processing","23/1348","217/28928",0.105990783410138,2.27455592172736,4.16643024698005,0.000217193263853358,0.00464134398864842,0.00375851541994855,"Rpl35/Rps21/Pin4/Rps8/Chd7/Pop5/Rps17/Rps16/Rps19/Rps15/Imp3/Rps25/Rpl27/Rpl26/Nol7/Exosc4/Rpl35a/Gtf2h5/Riok2/Rps28/Tsr3/Rps14/Trmt112",23
"BP","GO:0070301","cellular response to hydrogen peroxide","12/1348","77/28928",0.155844155844156,3.34440633550426,4.55404509246551,0.000221712528298704,0.00470147465669605,0.00380720865268923,"Map1lc3a/Abl1/Txn1/Fabp1/Cdk1/Klf2/Ppif/Ern1/Rhob/Pdgfrb/Fxn/Anxa1",12
"BP","GO:0036293","response to decreased oxygen levels","34/1348","379/28928",0.0897097625329815,1.92516617993627,4.00814492430644,0.000221719216329985,0.00470147465669605,0.00380720865268923,"Chrna4/Map1lc3a/Ogt/Ccna2/Postn/Ptprd/Ak4/Abcb1a/Sod3/Cldn3/Chchd2/Fabp1/Itpr1/Fzd4/Cpeb1/Ucp2/Bbc3/Ddit4/Atm/Pik3cb/Higd1a/Tert/Inhba/Acot2/Ndrg1/Pick1/Abat/Fam162a/Trem2/Angptl4/Adrb2/Vldlr/Vegfb/ND4",34
"BP","GO:0009746","response to hexose","26/1348","260/28928",0.1,2.1459940652819,4.10364569970506,0.00022350058555305,0.0047210200609898,0.00382303633182848,"Mpc2/Apoa2/Ptpmt1/Ogt/Hcfc1/Nr0b2/Dynll1/Hnf1a/Nox4/Pde3b/Ucp2/Lrp1/Col6a2/Apoc3/Acvr2b/Nr1d1/Ern1/Rab34/Gck/Gpld1/Gpr68/Pim3/Sybu/Trem2/Aqp4/Rab11fip2",26
"BP","GO:0031669","cellular response to nutrient levels","27/1348","275/28928",0.0981818181818182,2.10697599136768,4.0777351215981,0.000230456053904993,0.00484928983925754,0.00392690795623551,"Inhbb/Atf3/Rnf152/Map1lc3a/Gpr155/Bmf/Ogt/Postn/Wnt4/Mfsd2a/Jun/Prkag2/Pdk4/Ucp2/Kics2/Slc39a5/Sik2/Higd1a/Med1/Gck/Inhba/Snw1/Smdt1/Pick1/Cdkn1a/Angptl4/Chka",27
"BP","GO:0098754","detoxification","16/1348","125/28928",0.128,2.74687240356083,4.32709909730863,0.000235040975199392,0.00492688944959946,0.00398974736929461,"Mgst3/Gstm5/Gstm6/Gstm3/Txn1/Abcb1a/Sod3/Fabp1/Aqp8/Gstt1/Gpx4/Gpx3/Txndc17/Gpx6/Fbln5/Rdh11",16
"BP","GO:0019362","pyridine nucleotide metabolic process","21/1348","191/28928",0.109947643979058,2.35946991470785,4.16739900433641,0.000242952353212102,0.00505414516606388,0.00409279781627245,"Fmo2/Hdac4/Dhtkd1/Ogt/Gale/Acacb/Prkag2/Hnf1a/Rpia/Nupr1/Ucp2/Aldoa/Ddit4/Pgls/Sik2/Me1/Gck/Afmid/Nampt/Jmjd8/Nmrk1",21
"BP","GO:0046496","nicotinamide nucleotide metabolic process","21/1348","191/28928",0.109947643979058,2.35946991470785,4.16739900433641,0.000242952353212102,0.00505414516606388,0.00409279781627245,"Fmo2/Hdac4/Dhtkd1/Ogt/Gale/Acacb/Prkag2/Hnf1a/Rpia/Nupr1/Ucp2/Aldoa/Ddit4/Pgls/Sik2/Me1/Gck/Afmid/Nampt/Jmjd8/Nmrk1",21
"BP","GO:0009112","nucleobase metabolic process","8/1348","37/28928",0.216216216216216,4.63998716817708,4.89800180157716,0.000250854846112032,0.00514877808132277,0.00416943063472011,"Urad/Ppat/Aprt/Pnp/Tymp/Xdh/Ttr/Gda",8
"BP","GO:0051057","positive regulation of small GTPase mediated signal transduction","12/1348","78/28928",0.153846153846154,3.30152933120292,4.49977107393632,0.000251058368044532,0.00514877808132277,0.00416943063472011,"Col3a1/Lrp4/Rasgrp1/Ntrk1/Mmd2/Pik3cb/Plxnb1/Apoa1/Tns3/Sos2/Robo1/Pdgfrb",12
"BP","GO:0015833","peptide transport","32/1348","351/28928",0.0911680911680912,1.95646182589803,3.98577147794567,0.000251232889011088,0.00514877808132277,0.00416943063472011,"Inhbb/Mpc2/Per2/Ptpmt1/Hcfc1/Anxa5/Slc16a1/Nr0b2/Chd7/Dynll1/Hnf1a/Itpr1/Bmal1/Pde3b/Ucp2/Lrp1/Mtnr1a/Acvr2b/Nr1d1/Gck/Gpld1/Chrm3/Gpr68/Pim3/Pick1/Sybu/Abat/Kalrn/Tap1/Uqcc2/Rab11fip2/Anxa1",32
"BP","GO:0006956","complement activation","11/1348","67/28928",0.164179104477612,3.52327383852252,4.5713619788925,0.000251251370319465,0.00514877808132277,0.00416943063472011,"C8g/Cd59b/C8b/C8a/C1qbp/Colec11/Trem2/C3/Cfb/C2/C4a",11
"BP","GO:0070482","response to oxygen levels","38/1348","444/28928",0.0855855855855856,1.83666158740343,3.927718368039,0.000253881150515146,0.00518332817334267,0.00419740896468984,"Chrna4/Map1lc3a/Dpm1/Ogt/Gucy1a1/Ccna2/Postn/Atp6v1g1/Ptprd/Ak4/Abcb1a/Sod3/Cldn3/Chchd2/Fabp1/Itpr1/Fzd4/Cpeb1/Ucp2/Bbc3/Ddit4/Atm/Pik3cb/Higd1a/Tert/Inhba/Acot2/Ndrg1/Pick1/Abat/Fam162a/Trem2/Angptl4/Adrb2/Vldlr/Vegfb/ATP6/ND4",38
"BP","GO:0009895","negative regulation of catabolic process","33/1348","367/28928",0.0899182561307902,1.92964044017173,3.96242311201654,0.000261000435240388,0.00530894218644523,0.00429912997618183,"Psen2/Hdac4/Apoa2/Dbi/Bmf/Cst3/Ogt/Mad2l2/Mfsd2a/Acacb/Rybp/Fmc1/Cidec/Nupr1/Pde3b/Snx3/Ddit4/Styx/Sik2/Ttc36/Apoc3/Vps13c/Anxa2/Timp2/Gpld1/Hnrnpa0/Taf9/Nampt/Trem2/Csnk2b/Plin5/A1cf/Ubxn1",33
"BP","GO:0006790","sulfur compound metabolic process","32/1348","352/28928",0.0909090909090909,1.95090369571082,3.96831977694845,0.000264300881647251,0.00535623779338266,0.00433742950071717,"Mpc2/Pmvk/Gstm5/Gstm6/Gstm3/Gstm2/Gstm1/Acnat2/Acacb/Chpf2/Chst13/Pdk4/Mcee/Nox4/Ethe1/Acsm5/Acsm3/Gstt1/Gamt/Mvd/Ces1d/Thtpa/Elovl5/Arsg/Elovl7/Hmgcs1/Acot2/Acot1/Ahcyl/Gstp2/Gstp3/B3gat3",32
"BP","GO:0043457","regulation of cellular respiration","10/1348","57/28928",0.175438596491228,3.76490186891561,4.61940190923644,0.000272692519668641,0.00550598278683889,0.00445869154643966,"Opn3/Ak4/Iscu/Nupr1/Cox7a1/Cisd1/Ppif/Cox7a2/Apoc3/Uqcc2",10
